FID,Cell_id,Cell_lat,BIO1MEAN,BIO10MEAN,BIO11MEAN,BIO12MEAN,BIO13MEAN,BIO14MEAN,BIO15MEAN,BIO16MEAN,BIO17MEAN,BIO18MEAN,BIO19MEAN,BIO2MEAN,BIO3MEAN,BIO4MEAN,BIO5MEAN,BIO6MEAN,BIO7MEAN,BIO8MEAN,BIO9MEAN,ElevMean
2955,Cell_05258,50.1805,11.1823997,8.9713001,32.1472015,714.4489746,27.6184998,-0.358333,27.9769001,18.8815002,3.5425899,20.1602001,2.7203701,668.776001,84.2694016,38.8176003,27.9647999,235.8809967,127.4690018,229.8930054,128.8390045,394.75
2956,Cell_05259,79.6804962,-1.9598,1.51765,8.8117599,501.427002,5.5029402,-9.6892204,15.1921997,0.957843,-1.09804,4.34412,-7.8294101,719.0830078,101.5619965,30.7224998,40.4273987,260.3380127,99.0108032,192.6009979,159.0359955,335.427002
2957,Cell_05260,41.1963997,16.3938999,9.4898996,43.7625999,456.3869934,28.1697006,6.44242,21.7273006,10.8202,22.4859009,22.1837997,11.1029997,1292.349976,211.1660004,16.2394009,63.0828018,592.5180054,80.6071014,84.1808014,590.5209961,157.2169952
2958,Cell_05261,59.6805,8.3101902,7.0166702,26.3582993,698.3540039,23.5417004,-3.1444399,26.6861,8.13241,2.58426,17.3593006,0.260185,853.4420166,99.1889038,47.4602013,22.8045998,271.3909912,154.8179932,230.2700043,183.1640015,191.7149963
2959,Cell_05263,47.1805,5.95648,8.69907,33.825901,639.6389771,20.5611,-5.1592598,25.7203999,13.2953997,-1.54352,13.9972,-1.35093,1583.910034,188.845993,81.3490982,24.7954006,521.3380127,279.4320068,503.0280151,280.1730042,1576.979981
2960,Cell_05264,36.6959991,17.3698006,11.0375004,40.6176987,584.0689697,32.8563004,5.6812501,27.1749992,10.8030996,25.5739994,25.0042,10.7489996,634.1199951,111.5049973,1.6593699,73.3322983,305.4179993,18.9417,22.4479008,297.4089966,642.5679932
2961,Cell_05265,62.1805,6.9981499,7.3796301,23.4573994,837.7219849,24.5888996,-6.8786998,31.4675999,17.9713001,-0.212037,17.9694004,-2.5666699,668.4260254,87.9944,30.9860992,31.5454006,235.6519928,108.3280029,233.7140045,123.4810028,145.1320038
2962,Cell_05266,41.1805,15.7426004,11.0721998,36.3204002,705.8239746,32.9472008,2.4749999,30.4722004,8.9287004,25.6926003,24.7647991,7.6972198,1021.950012,144.6609955,35.6935005,39.229599,376.4719849,126.4589996,126.3639984,333.0270081,438.0280151
2963,Cell_05267,45.1805,11.2981005,9.6861095,32.8666992,747.7020264,28.3463001,-1.1463,29.4925995,16.8204002,2.82407,20.7472,2.3731501,758.5369873,99.9962997,42.6296005,28.2880001,268.1130066,138.3930054,234.7929993,147.345993,588.3259888
2964,Cell_05268,48.6805,11.3916998,8.8398104,28.9972,823.552002,28.2693996,-2.2648101,30.5342999,19.9036999,1.65556,21.4500008,1.31204,627.9819946,92.8963013,29.6028004,42.737999,260.9400024,97.2518997,235.7460022,105,259.6530151
2965,Cell_05269,67.6804962,2.74352,8.0851898,23.4463005,938.2559814,21.5499992,-12.9278002,34.4777985,16.7157001,-4.6166701,15.0018997,-7.99722,556.3189697,80.1259003,26.7926006,38.4730988,215.4790039,85.6417007,215.5240021,95.2565002,268.8330078
2966,Cell_05271,57.719799,8.7759304,7.2583299,25.1991005,806.632019,25.1527996,-3.7546301,28.9074001,20.0009003,0.683333,19.0639,-0.514815,673.7269897,79.8406982,33.2583008,28.2352009,230.371994,110.026001,230.2059937,125.8310013,136.3540039
2967,Cell_05272,47.1805,12.6722002,10.0138998,28.5981998,945.4559937,32.6064987,-2.4064801,35.0130005,22.4249992,9.2851896,24.5823994,1.50185,436.8919983,53.0397987,26.1721992,21.5286999,143.1399994,89.4768982,129.1269989,102.9520035,64.6042023
2968,Cell_05274,53.1777,11.4231005,7.5,32.4082985,584.9819946,24.9305992,1.73611,23.1944008,9.0861101,6.9888902,18.7777996,4.6768498,720.1599731,73.2907028,42.4230995,14.1000004,202.1699982,148.3119965,193.0829926,175.628006,11.0347004
2969,Cell_05275,42.6805,8.2046299,10.5611,35.4574013,697.2940063,26.1786995,-3.625,29.8036995,4.2222199,18.6954002,17.4703999,0.667593,1166.119995,126.6080017,60.7888985,20.7712994,351.5469971,208.3659973,208.3690033,309.6149902,1760.469971
2970,Cell_05276,43.4617996,16,9.1333303,46.1833,405.2919922,26.8917007,7.1083298,19.7833004,13.1917,21.2000008,21.3917007,11.6499996,1125.599976,142.8919983,47.7916985,31.7917004,379.3919983,168.1920013,178.7669983,322.9419861,61.1428986
2971,Cell_05280,70.1797028,2.1740699,6.8037,22.3306007,826.9329834,19.0471992,-11.4184999,30.4657001,14.7657003,-4.3499999,13.1360998,-6.9759302,508.8330078,65.8074036,27.3712997,31.4778004,181.5240021,85.1565018,181.5279999,95.9953995,300.7919922
2972,Cell_05281,44.6805,16.2278004,10.9426003,33.1556015,830.9920044,35.049099,2.0296299,33.0194016,13.6768999,20.2194004,26.6749992,6.3638902,708.1630249,79.7249985,38.387001,19.2870007,212.9920044,145.3739929,148.1699982,158.1880035,83.3471985
2973,Cell_05283,57.1371002,10.4428997,7.2095199,28.6333008,668.4099731,25.0713997,-0.138095,25.2094994,14.1905003,4.42381,19.2905006,3.1380999,508.9289856,55.9618988,30.2667007,20.1238003,153.5189972,96.2951965,142.0189972,113.7519989,8
2974,Cell_05287,47.6805,14.1212997,9.5009298,37.2148018,590.0109863,29.5426006,4.0120401,25.5305996,7.61481,22.6147995,21.7453995,7.5574098,690.065979,81.735199,34.2943993,27.4370003,231.026001,109.5319977,117.2809982,227.5390015,50.3541985
2975,Cell_05288,50.1805,10.9008999,8.6157398,28.8806,797.2470093,27.7082996,-2.18241,29.8906994,19.1721992,0.87963,20.6231003,1.16944,654.3200073,88.6694031,33.0083008,35.110199,251.3619995,108.4540024,235.2599945,122.9860001,258.7990112
2976,Cell_05289,49.1805,11.3694,9.1490698,32.7314987,698.190979,28.1397991,0.0972222,28.0426006,16.8306007,11.7454004,20.2583008,3.20926,762.65802,82.6194,49.3176003,16.4213009,231.1809998,159.5870056,204.7120056,179.6190033,462.5620117
2977,Cell_05292,53.1879997,11.5873003,7.4647102,35.425499,503.2229919,23.9832993,2.86078,21.1224995,6.3294101,13.9499998,18.1039009,5.9784298,615.4130249,64.5157013,41.5441017,13.9617996,183.9100037,135.7870026,141.0149994,167.9830017,31.5324001
2978,Cell_05294,79.691803,0.333333,4.4333301,24.7000008,487.5329895,9.3666697,-8.5666704,17.9333,-0.533333,3.5999999,6.6333299,-5.03333,512.4329834,61.0332985,20.3666992,30.8999996,163.8329926,73.1333008,110.7330017,143.8670044,26
2979,Cell_05295,79.2205963,-1.36667,4.44203,23.9927998,515.309021,7.6492801,-10.7594004,18.4087009,-0.847826,0.901449,5.1536198,-7.2550702,549.6749878,63.5071983,22.8941994,29.8419991,172.345993,79.8580017,123.6569977,155.2740021,321.2349854
2980,Cell_05296,51.528801,12.6238003,5.3952398,26.9048004,535.6329956,23.9048004,3.8333299,20.0713997,11.2428999,12.0810003,19.4286003,6.38095,755.4089966,87.6667023,46.1189995,22.7570992,250.8000031,150.6759949,173.4810028,195.6519928,0.277778
2981,Cell_05297,53.6805,9.8361101,8.7592602,30.4230995,769.8179932,26.3444004,-2.56759,28.9120007,18.9573994,0.369444,19.4675999,0.744445,612.4349976,76.6897964,30.7954006,28.0258999,215.9600067,106.0459976,210.6439972,114.6689987,134.5279999
2982,Cell_05298,62.1805,6.7814798,7.51759,22.7082996,899.7589722,24.9556007,-8.1805601,33.1361008,17.9435005,-0.236111,18.4139004,-3.70926,652.4609985,81.5814972,34.3027992,29.6147995,221.7380066,105.8899994,216.8880005,132.1119995,91.25
2983,Cell_05301,46.6805,14.2046003,9.2814798,37.1851997,585.1430054,28.9675999,4.0120401,24.9556007,7.6870399,22.4036999,21.6306,7.53056,753.2860107,91.9213028,34.3462982,32.0111008,264.3240051,109.1790009,118.0360031,250.4309998,78.7360992
2984,Cell_05302,48.1805,12.3184996,9.1796303,32.7851982,715.0449829,28.7583008,0.694444,28.0639,19.5935001,3.89907,21.3971996,3.9537001,658.4470215,82.717598,32.9528008,30.3934994,233.3179932,110.8590012,222.9100037,111.072998,386.9719849
2985,Cell_05303,54.2440987,10.2803001,7.4772701,38.1651001,457.1170044,21.4757996,1.87727,19.5984993,5.13485,14.5955,16.1317997,5.0757599,1287.640015,151.5449982,70.2454987,26.1697006,426.4299927,220.220993,251.0970001,402.9169922,140.5200043
2986,Cell_05307,47.6805,13.6204004,9.6379604,32.2971992,781.2739868,31.1527996,1.25833,29.8943996,21.0972004,5.0675902,23.4619999,4.3805599,554.5300293,62.6703987,31.7416992,22.3194008,173.3439941,100.1529999,161.5110016,114.1360016,188.8470001
2987,Cell_05308,39.3061981,17.6938,10.8999996,36.8936996,685.0440063,34.5021019,4.97083,29.5312004,10.6271,27.1979008,26.4083004,9.9458303,919.7459717,160,12.8291998,64.9582977,413.7520142,52.3708,52.5186996,379.5100098,321.0780029
2988,Cell_05309,50.6557999,10.0944004,8.3472204,25.1963005,952.5889893,28.5463009,-4.6444402,33.1907005,20.7453995,0.225,21.7796001,-1.38796,626.6350098,75.3268967,36.485199,20.9880009,203.1889954,121.3470001,195.875,134.3860016,178.0619965
2989,Cell_05313,43.6805,15.3694,11.1019001,40.2741013,611.2319946,31.3129997,3.73333,27.5795994,11.7638998,24.5443993,23.2675991,8.5425901,989.9279785,102.9889984,51.3194008,21.3610992,292.7309875,169.904007,170.9589996,274.0499878,184.0350037
2990,Cell_05314,49.1805,10.7222004,8.8879604,27.8230991,875.9860229,28.0480995,-3.9277799,31.9759007,20.1443996,2.3462999,21.3824005,-0.14537,618.9780273,87.1306,32.6537018,33.8296013,232.1309967,113.0390015,225.8269958,127.2210007,243.9100037
2991,Cell_05315,52.6838989,11.9490995,7.8231502,34.6795998,551.875,25.0443993,2.4814799,22.5629997,7.6388898,9.3842602,18.7749996,5.3962998,814.9249878,87.5953979,50.6194,16.7703991,245.2489929,169.9450073,192.0980072,214.0650024,-0.248175
2992,Cell_05317,48.1805,11.6906996,9.4990702,26.625,991.0830078,31.4333,-4.25278,35.6861,22.0277996,18.5240993,23.8806,-0.347222,517.0339966,60.2843018,27.2889004,21.9379997,160.9470062,96.1509018,145.5769958,136.6159973,145.75
2993,Cell_05322,48.6805,12.9593,9.1018496,31.6508999,759.1160278,29.875,1.06204,28.8129997,21.4491005,4.3962998,22.5277996,3.9175899,680.5050049,92.3610992,34.1851997,35.7249985,256.8590088,109.6409988,252.7279968,114.3450012,183.173996
2994,Cell_05323,48.6805,12.8148003,8.4212999,36.5388985,540.5809937,26.5601997,3.4851899,23.0750008,7.1240702,20.5139008,19.7999992,6.7925901,775.5670166,92.389801,37.485199,27.6721992,261.5650024,122.8690033,132.6929932,253.0460052,192.4170074
2995,Cell_05324,46.1805,11.7203999,9.61481,31.9130001,792.3660278,28.9008999,-1.24907,30.1499996,18.4815006,2.84444,21.6065006,2.15556,644.3930054,95.2722015,29.6009007,41.1758995,258.2829895,96.2889023,230.3359985,102.1709976,585.3120117
2996,Cell_05326,78.6815033,1.26667,1.2,6.3333302,466.6329956,8.3333302,-6.1333299,14.4666996,4.0666699,1.3,7.03333,-4.3666701,704.0999756,107.6330032,31.5,41.5332985,258.2999878,99.1667023,190.8670044,134.4669952,48.3077011
2997,Cell_05330,43.1805,9.5314798,11.0573997,36.237999,728.0180054,26.8962994,-3.6648099,30.5611,11.7741003,5.1259298,18.7619991,0.853704,838.4160156,94.285202,51.5769005,18.6972008,250.8829956,165.1170044,207.8659973,183.8439941,1138.709961
2998,Cell_05331,38.6805,16.5907001,14.0953999,40.4314995,753.6859741,36.7332993,1.87407,34.8592987,15.8620005,27.6693993,26.3897991,8.1666698,358.9360046,48.112999,10.3851995,37.6361008,118.5550003,49.0880013,52.424099,82.0842972,744.1939697
2999,Cell_05333,66.0164032,5.9583302,4.9916701,30.0750008,442.1080017,15.7166996,-0.916667,16.6333008,6.6833301,7.1999998,11.9833002,1.59167,570.4000244,69.9582977,32.1500015,22.3416996,182.6170044,107.7419968,135.6170044,129.8329926,71.75
3000,Cell_05335,80.1682968,-0.38046,2.16207,13.7425003,483.4630127,7.1080499,-8.5953999,15.7033997,0.708046,-0.863218,5.7011499,-6.0344801,549.2369995,71.0391006,23.1793003,36.7781982,192.0130005,76.7482986,149.6320038,118.7429962,188.0630035
3001,Cell_05336,62.1805,5.5518498,8.2148104,27.3768997,780.8259888,22.4055996,-7.62778,30.0333004,16.8778,-3.6527801,15.5684996,-3.49352,646.4069824,90.035202,28.2332993,34.9944,239.7250061,97.1897964,239.7700043,106.1539993,475.4790039
3002,Cell_05338,38.1985016,18.4141006,9.4878798,33.2232018,721.8339844,34.4687004,5.93434,28.5342999,10.9980001,28.5475006,27.6828003,10.2657003,488.4100037,84.5212021,8.3697004,63.550499,212.4869995,31.1646004,31.3029995,208.7200012,308.7189941
3003,Cell_05341,46.6805,13.2147999,10.4389,35.1565018,749.3880005,30.1823997,0.437963,29.7444,21.5065002,4.3629599,22.6315002,4.2786999,757.9439697,86.305603,35.6472015,25.1156998,245.0650024,125.6110001,237.6670074,128.1589966,213.875
3004,Cell_05342,64.5812988,6.1233301,7.2750001,23.3199997,826.6799927,23.4116993,-7.8000002,31.2117004,16.4599991,-1.295,17.0049992,-3.24,541.5479736,71.5233002,26.6417007,32.0766983,192.7149963,82.7200012,188.4900055,101.7730026,39.1892014
3005,Cell_05343,63.1787987,6.3324099,6.61204,28.0676003,618.4459839,19.4370003,-4.1879601,23.625,13.5944004,2.3944399,14.2175999,-0.705555,920.6240234,109.9869995,51.9944,25.2213001,301.7869873,164.4219971,279.6319885,199.3390045,367.401001
3006,Cell_05345,66.0444031,4.0062499,4.1437502,26.0895996,425.7879944,13.8957996,-2.03125,15.9271002,3.1833301,4.34583,10.0354004,0.09375,770.6459961,94.1832962,39.3686981,24.0207996,246.8829956,135.1959991,167.9420013,197.4960022,430.7269897
3007,Cell_05346,48.6805,11.6574001,9.3324099,29.5648003,827.5960083,29.0435009,-2.56759,31.6110992,20.0758991,1.91389,21.7611008,1.44259,599.625,90.5574036,28.8491001,41.5555992,245.7339935,96.5435028,224.7129974,104.5559998,234.2640076
3008,Cell_05347,79.6396027,-0.923333,4.0900002,21.0799999,545.46698,8.5033302,-10.6332998,19.1366997,-0.14,-0.83,5.7933302,-7.1500001,504.4400024,53.4533005,22.8332996,25.1499996,151.5700073,78.5267029,129.4199982,133.8930054,203.6730042
3009,Cell_05349,43.4948006,14.6443996,8.7388897,43.7806015,426.1560059,25.7833004,5.81111,19.9722004,11.4806004,20.3194008,20.2861004,9.9916697,1027.859985,127.2389984,35.5611,38.9249992,366.0079956,120.6780014,130.0859985,336.571991,324.4500122
3010,Cell_05350,56.6805,9.3916702,7.1462998,27.0573997,730.8129883,24.4703999,-2.04352,26.5139008,17.5249996,2.11111,18.6805992,0.988889,701.7000122,81.3722,33.6352005,25.8990993,226.1390076,119.4410019,220.5149994,141.4869995,98.0971985
3011,Cell_05353,49.1805,10.6630001,8.66574,31.1704006,715.7089844,27.125,-0.708333,27.8332996,17.8796005,2.3555601,19.7278004,2.2481501,637.3319702,86.660202,32.3417015,35.9000015,244.1569977,105.3720016,231.3619995,106.3030014,527.0900269
3012,Cell_05355,48.1805,11.5963001,9.0175896,25.4629993,1005.280029,31.1434994,-4.2768502,35.4203987,22.1212997,18.4379997,23.9888992,-0.538889,537.0640259,59.4704018,30.4491005,20.4925995,165.177002,101.9280014,149.4210052,140.3439941,197.1109924
3013,Cell_05357,48.1805,11.8935003,9.7250004,28.3332996,950.8530273,31.0601997,-3.25741,34.3176003,22.0981998,12.3667002,23.6352005,0.471296,492.1040039,59.9249992,29.0519009,22.9342995,162.3000031,98.6315002,146.5639954,119.7860031,119.8330002
3014,Cell_05359,62.1805,1.7879601,5.9250002,24.9962997,629.1389771,15.3407001,-8.375,23.7157001,9.1944399,-2.25,10.0656996,-5.0342598,851.1190186,97.3037033,39.581501,26.4361,273.7189941,142.4570007,262.677002,189.4929962,1249.040039
3015,Cell_05360,50.6805,11.2398005,9.33426,32.206501,743.59198,28.0851994,-0.971296,29.0564995,19.9314995,2.4777801,20.4750004,2.3185201,654.3029785,88.6138992,31.6972008,34.9730988,248.173996,105.0469971,245.6060028,109.9440002,268.6940002
3016,Cell_05362,63.6805,6.3490701,7.0583301,22.9120007,827.1879883,23.5832996,-7.23981,30.8230991,16.9953995,-0.889815,17.1935005,-3.0527799,575.6060181,72.3416977,26.8314991,31.8703995,203.125,87.4397964,200.5440063,103.6399994,103.0559998
3017,Cell_05363,49.6805,11.4046001,8.7731504,26.4647999,942.7960205,29.8943996,-3.3083301,33.2028008,22.0167007,6.0518498,22.9869995,0.0592593,533.6339722,65.3462982,32.0259018,23.1194,177.6029968,108.2850037,172.8099976,122.0100021,111.4309998
3018,Cell_05364,46.6805,5.6712999,7.1731501,30.7842999,580.1790161,19.3360996,-3.81389,23.1499996,6.26296,8.8629599,13.2157001,-0.650926,1163.729981,117.7020035,78.5083008,11.9833002,332.6350098,254.4689941,277.7009888,282.6239929,1786.839966
3019,Cell_05366,41.1805,15.1360998,9.4777803,39.2028008,539.5570068,29.0175991,4.7953701,24.2222004,8.8453703,22.7147999,22.1147995,9.0472202,1318.300049,214.302002,15.3546,63.2176018,607.6409912,81.1064987,82.8981018,604.1519775,525.5419922
3020,Cell_05367,38.3031998,18.4556007,7.9222202,31.3833008,659.5830078,32.5222015,7.2444401,25.2777996,10.3444004,27.4722004,26.8167,11.0166998,555.9439697,114.9169998,2.5666699,86.1055984,307.6000061,13.8388996,17.6166992,259.178009,201.154007
3021,Cell_05368,45.1805,14.4139004,11.0249996,35.145401,785.1989746,32.3352013,0.940741,31.3943996,21.0093002,10.6639004,24.2287006,4.9379601,666.9299927,78.6509018,40.2943993,20.0361004,208.2599945,131.3739929,191.6799927,144.0299988,86.8889008
3022,Cell_05371,79.1789017,-3.7818999,3.5218999,19.6114006,498.322998,4.5,-13.2143002,17.7143002,-7.68191,-2.42571,2.3933301,-9.6495199,506.9719849,60.9418983,20.3551998,32.3894997,176.3450012,73.1961975,116.3030014,143.3399963,862.4899902
3023,Cell_05375,67.6804962,2.6638899,7.8916702,22.6231003,948.0650024,21.7518997,-13.1295996,34.8815002,16.9685001,-4.7981501,15.1120005,-8.1129599,557.8170166,73.2314987,27.5694008,33.3278008,204.4499969,89.5916977,204.5429993,102.2809982,283.9580078
3024,Cell_05376,50.6805,11.1861,7.7953701,25.3824005,879.7210083,28.1471996,-2.5796299,30.7269001,21,0.642593,22.0722008,0.716667,601.9039917,77.9990997,32.584301,28.2306004,210.7969971,113.1689987,204.8320007,127.487999,118.7149963
3025,Cell_05379,41.1805,14.1555996,14.4574003,42.2518997,714.2910156,34.4129982,0.212963,34.2000008,13.2426004,23.7092991,23.4241009,6.2555599,445.0480042,56.5536995,19.1056004,30.7980995,144.8390045,69.2546005,73.3582993,115.7630005,1015.900024
3026,Cell_05380,42.6805,14.2897997,10.5991001,37.7139015,620.3250122,31.0685005,2.97685,28.0916996,11.2241001,23.7980995,22.5454006,7.3786998,669.3270264,74.4241028,30.7954006,26.6870003,204.2769928,103.5780029,103.6999969,186.9929962,596.5969849
3027,Cell_05381,66.0466003,3.3351901,8.1333303,23.1518002,942.6469727,22.4796009,-12.6519003,35.1315002,17.4092999,-4.3481498,15.4713001,-7.6462998,620.0599976,83.157402,29.4750004,34.2925987,229.0209961,94.5333023,229.0870056,103.7969971,281.5490112
3028,Cell_05383,49.6805,10.4036999,8.75278,28.5417004,844.2839966,27.7852001,-2.94537,30.7306004,20.0156994,0.257407,20.7565002,0.242593,660.5130005,97.387001,32.1842995,37.4684982,256.3630066,113.0299988,249.276001,126.5439987,295.0759888
3029,Cell_05384,69.1445007,6.50667,4.8099999,26.1200008,518.6229858,16.8066998,-1.66667,18.4733009,5.9833298,9.95333,13.4266996,1.0666699,1302.209961,194.5930023,62.4033012,33.5200005,461.4169922,208.6829987,242.2570038,332.927002,80.5580978
3030,Cell_05385,55.6805,10.4406996,7.0879598,31.6453991,574.0949707,23.4944,1.04444,22.4500008,8.3657398,8.9777803,17.6119995,3.88148,894.367981,105.9899979,53.4073982,24.6056004,300.4880066,169.5410004,198.6080017,232.401001,43.6180992
3031,Cell_05386,37.7333984,19.2467003,8.96667,32.0466995,717.03302,34.9333,6.9266701,28.0067005,10.3133001,29.5200005,28.4400005,11.1533003,677.1400146,145.7129974,2.6800001,90.7466965,381.946991,12.3800001,12.4467001,381.946991,275.25
3032,Cell_05387,40.6805,13.6971998,11.3963003,36.0074005,739.4190063,32.4258995,0.790741,31.6352005,9.1675901,24.5361004,23.3712997,5.5296302,415.0660095,49.6212997,14.7685003,32.4500008,135.1199951,57.0926018,60.5943985,119.4469986,1095.630005
3033,Cell_05392,51.6805,10.2406998,8.9379597,28.3509007,861.6820068,27.3880005,-4.1518502,31.5398006,21.0389004,-0.323148,20.8092995,-0.208333,640.3590088,83.4304962,35.4842987,28.9480991,225.095993,113.2659988,224.8269958,122.913002,143.326004
3034,Cell_05393,48.1805,11.5573997,9.21667,32.7537003,724.7810059,27.8269005,-0.368519,28.1954002,19.9815006,3.0953701,20.5694008,2.84444,822.7520142,107.802002,45.793499,28.9389,290.2940063,150.9409943,285.2980042,152.1620026,407.6459961
3035,Cell_05395,48.1805,13.3611002,9.1925898,31.7684994,751.4299927,30.4556007,1.46667,28.9888992,20.8759003,4.5055599,22.8806,4.5259299,594.0150146,71.072197,32.2156982,26.2574005,202.4190063,105.4629974,190.927002,106.7959976,205.798996
3036,Cell_05396,54.0800018,8.8370399,8.0185204,26.0258999,876.3859863,25.8861008,-4.9842601,30.8703995,20.1175995,-2.2694399,19.6499996,-1.6629601,667.7020264,88,35.0278015,29.3120003,233.1699982,113.6959991,232.8370056,124.0690002,199.4170074
3037,Cell_05400,65.1804962,3.3759301,8.2462997,25.6352005,850.3640137,20.6184998,-11.5573997,32.1758995,15.5241003,-3.31389,14.1999998,-6.6796298,696.5570068,105.9430008,33.0269012,37.7314987,270.2739868,106.1930008,270.118988,136.7380066,475.7850037
